Age,Height
17.777077922208793,176.9880058516525
14.128161078043176,134.74093910028168
4.378166586080931,67.85904325243052
1.0938759911012408,54.28955029103262
14.86284428373218,141.62513076227586
13.01657484540949,124.29329881101458
13.393121856696784,124.450612908751
14.111595893661077,131.1045078761387
2.2587590794795362,62.99278976973437
7.0939173852526345,83.64367034697034
2.969774011927205,65.39001653359097
15.67275823988509,150.2053031980359
11.596068156068485,111.13954437953333
6.625266422495036,88.4861923357885
2.080491954862402,61.987257330107035
6.286699469166257,76.37064087918726
6.5281164744547,83.10671815919707
13.40330503174709,125.57197409205575
11.838477013038624,116.83889944129955
16.082616623797552,154.2579475108815
9.027653727753139,94.85142753509845
3.033102180951129,66.42797910220679
13.125161382790916,127.16567904775263
13.933345826487257,128.46602559425864
10.541712358681435,103.49744577984912
14.106442059227536,131.6641731959179
9.394525138194643,95.33930260953893
9.886458099493899,103.84592609817224
8.268197312095344,92.3534408378791
1.432125154649618,54.00841588741048
2.8341542588861754,66.46542616206781
1.5342961566744822,62.97687127590399
11.818976991484266,117.132979083252
6.344051678297554,77.92183347660273
9.645701749799947,97.0179235668341
16.428630056743582,164.5967287241203
5.237967895530874,74.42066581360743
7.976509691605705,90.9920970283941
13.844369355231827,132.69153997542796
4.889568813357582,72.1305178878427
2.3086584670894807,61.3944789452929
5.925774699534056,71.5257051474976
3.740761883318075,66.14284031325465
16.80486008982374,166.4414809688732
14.73804645259509,134.7849136658486
11.767863860677199,118.22393914524667
15.814830033191202,148.64709705296644
14.662425307284947,136.1992912415371
4.17169100106261,71.18530644852828
16.173502974329622,161.20572783760963
10.168818112566063,97.7608895225799
14.726482637789063,140.71977048269991
16.233552098699384,158.52886413303972
6.406059074521686,79.57652374498856
2.870882716970505,65.5096722705107
4.874897763213008,74.87213805499871
8.260832406646358,89.8036198403348
14.906251020682383,139.42451337793412
15.632419915357838,148.52301473821316
1.118186219030242,55.87472445827933
9.682704143818617,100.0688474053957
8.095987053529242,94.4449773080096
4.775832778002414,70.78462514294495
3.037711244672608,70.5211396600037
6.739457913861675,78.81707007050211
17.029464966512826,170.06251176010343
6.494449844352839,83.94304223797565
9.819440569637223,99.79968251752369
12.951322301218024,122.05382961019271
7.181703240447998,85.38821057634681
17.52029540625633,176.57192875719787
17.361604014015892,173.95064831787786
5.280299029031191,78.52550038770852
9.453224600170552,98.15866171576538
6.114931266885084,78.84238234627378
5.84228840441695,81.46044171066788
1.6270781050270575,58.90363932732681
11.362593677658246,112.93290471836337
9.545543394890645,99.30178907926225
1.8751387712498189,57.303206328943915
5.736989892022394,77.28449685961954
16.440520061433112,163.47603493430483
5.072552141338531,76.88868637027632
3.4632128255507926,67.2638101428436
9.320696924718572,96.89680308186482
17.75605771988021,184.53502803767424
5.114939615695507,74.09576960638795
12.426304305899935,120.77817790012458
13.947533460588199,131.07478605362084
5.039838247870795,74.65498823128593
13.379677926401612,129.78436554118088
7.252313256227305,88.3251071536066
11.749199120090852,116.0273670507284
11.77000508293521,117.4237376813675
10.108169629270893,100.91786663824904
2.534926090924941,64.37951288286212
15.200142425017045,142.22646948377204
6.453261104519509,83.07672140381865
4.170814676797522,70.5287157480684
1.6931774064309866,58.708376944636726
11.045180034200111,109.84933283719317
12.518594151318801,118.10320150246673
1.2819930917735545,61.64093364808142
9.705581991087776,96.01286650168962
4.850428178364945,71.21666935985539
11.967937436960648,118.63877667943535
3.9642292930848546,71.80030320033161
12.745941547741921,123.52783192456576
7.574500887109136,89.44336820870637
16.924409808524487,168.83553019575
3.3378560504818853,64.44614432369484
6.798127967854395,84.1801512347563
2.9290498610900144,62.9523450266698
16.71979151073557,168.2346719945779
15.914769007476677,153.35389165839482
5.385007671157645,74.86129536380693
12.219728782581043,116.95436565651586
14.89277740342067,140.1745478630544
10.43841379719086,102.09799899551696
10.00405983205211,97.9769276675008
5.111488945307679,76.16666275526818
2.5827470527002867,63.52615169127324
16.252667885206556,157.5226603396705
16.30710697177662,158.42900881260348
11.762724773645555,114.68192303255853
6.763506447827911,80.19732138539624
6.936562768415235,81.16415440613478
13.341246540794069,124.93386177322147
16.25087441919381,158.2294984086275
16.080469212506994,156.98430710159994
14.257884279579606,137.75146477901072
